Date,Open,High,Low,Close,Adj Close,Volume
13-Jul-18,119.48,119.98,119.06,119.91,108.28,"804,200"
12-Jul-18,118.11,119.61,118.11,119.44,107.85,"755,400"
11-Jul-18,117.62,118.46,117.48,117.82,106.39,"654,000"
10-Jul-18,119.26,120.13,119.26,119.67,108.06,"512,000"
9-Jul-18,119.45,119.48,118.55,119.38,107.8,"808,800"
6-Jul-18,116.48,117.19,116.24,117.13,105.77,"852,600"
5-Jul-18,115.63,116.57,115.27,116.45,105.15,"896,400"
3-Jul-18,115.95,115.95,114.99,115.18,104.01,"1,279,300"
2-Jul-18,113.59,115.39,113.53,115.32,104.13,"521,700"
29-Jun-18,115.02,115.82,115,115.66,104.44,"613,000"
28-Jun-18,112.26,113.49,112.2,113.21,102.23,"1,037,500"
27-Jun-18,116.01,116.66,114.55,114.84,103.7,"521,200"
26-Jun-18,115.61,115.87,114.74,115.21,104.03,"1,077,300"
25-Jun-18,116.34,116.57,115.36,116.27,104.99,"1,453,400"
22-Jun-18,117.66,118.27,116.17,117.83,106.4,"1,446,000"
21-Jun-18,119.04,119.04,117.54,117.94,106.5,"644,500"
20-Jun-18,118.74,119.24,118.13,118.59,107.08,"855,200"
19-Jun-18,116.72,118.73,116.72,118.51,107.01,"1,515,600"
18-Jun-18,118.46,119.52,118.44,119.47,107.88,"1,986,000"
15-Jun-18,121.02,121.2,120.44,121.18,109.42,"544,100"
14-Jun-18,120.66,121.95,120.54,121.38,109.6,"536,100"
13-Jun-18,120.98,121.38,120.08,120.5,108.81,"460,100"
12-Jun-18,120.58,120.79,119.99,120.19,108.53,"755,500"
11-Jun-18,119.31,120.56,119.07,120.01,108.37,"722,700"
8-Jun-18,118.07,119.07,117.52,118.75,107.23,"911,700"
7-Jun-18,117.89,118.02,116.44,116.93,105.59,"1,074,800"
6-Jun-18,116.45,116.94,115.82,116.89,105.55,"1,384,900"
5-Jun-18,116.17,116.44,115.34,115.67,104.45,"640,700"
4-Jun-18,114.14,114.92,114.05,114.61,103.49,"535,700"
1-Jun-18,114.46,114.46,113.18,113.73,102.7,"518,100"
31-May-18,112.68,113.03,111.87,112.79,101.85,"408,600"
30-May-18,111.88,112.65,110.99,112.4,101.5,"671,300"
29-May-18,110.67,111.15,109.72,110.29,99.59,"1,017,300"
25-May-18,113.68,114.26,113.54,114.03,102.97,"2,068,300"
24-May-18,113.95,114.26,112.94,114.03,102.97,"1,999,200"
23-May-18,112.02,113.71,112.02,113.63,102.61,"779,600"
22-May-18,113.4,113.86,112.88,113.11,102.14,"649,600"
21-May-18,114.19,114.44,113.47,113.72,102.69,"397,200"
18-May-18,112.49,113.33,112.12,113.24,102.25,"1,224,800"
17-May-18,114.25,115.18,113.96,114.55,101.88,"532,500"
16-May-18,113.65,114.72,113.08,114.16,101.53,"616,500"
15-May-18,113.46,113.97,112.6,113.64,101.07,"524,700"
14-May-18,115.95,116.26,115,115.19,102.45,"1,085,900"
11-May-18,115.92,116.43,115.68,116.18,103.33,"549,000"
10-May-18,115.48,116.69,115.38,116.46,103.58,"1,717,800"
9-May-18,114.73,115.36,114.35,115.07,102.34,"814,600"
8-May-18,113.99,115.1,113.87,114.8,102.1,"982,800"
7-May-18,114.35,114.61,113.77,113.99,101.38,"894,700"
4-May-18,112.62,114.21,112.57,114.02,101.41,"896,300"
3-May-18,112.92,113.3,111.67,113.14,100.62,"737,600"
2-May-18,112.52,112.74,111.72,111.98,99.59,"984,800"
1-May-18,110.41,111.75,110.17,111.72,99.36,"896,400"
30-Apr-18,110.74,111.51,110.69,110.83,98.57,"412,400"
27-Apr-18,111.38,111.57,110.54,111.35,99.03,"946,400"
26-Apr-18,109.33,110.22,109.15,109.88,97.72,"1,801,400"
